33 8 {'act_prob': 0.4223139337750599}
33 41 {'act_prob': 0.13217515109256084}
33 47 {'act_prob': 0.0708283054005121}
33 7 {'act_prob': 0.3830699256757727}
34 13 {'act_prob': 0.730763381763971}
34 29 {'act_prob': 0.10242717044950667}
35 32 {'act_prob': 0.3133514774409062}
35 20 {'act_prob': 0.8809889949802706}
35 6 {'act_prob': 0.13712929474354563}
35 23 {'act_prob': 0.7734604836506241}
36 44 {'act_prob': 0.753157800991068}
36 39 {'act_prob': 0.13314623118621216}
37 23 {'act_prob': 0.992940155246385}
38 47 {'act_prob': 0.14285306683489385}
38 12 {'act_prob': 0.530508276546681}
38 45 {'act_prob': 0.008474741953009568}
38 15 {'act_prob': 0.6500202131578069}
39 26 {'act_prob': 0.44009942077985187}
39 23 {'act_prob': 0.7224320263643224}
39 28 {'act_prob': 0.6280800383409025}
39 13 {'act_prob': 0.15137413084428097}
39 21 {'act_prob': 0.4117098943596781}
40 1 {'act_prob': 0.6865661698757399}
40 2 {'act_prob': 0.85996252460215}
40 21 {'act_prob': 0.08668803346598852}
40 24 {'act_prob': 0.10046511247763878}
40 18 {'act_prob': 0.7524456465479524}
40 30 {'act_prob': 0.5895739177615131}
40 45 {'act_prob': 0.3840319093431207}
41 42 {'act_prob': 0.9632487105532641}
42 45 {'act_prob': 0.31450366818216935}
42 46 {'act_prob': 0.1398301888092337}
43 19 {'act_prob': 0.2769676569448454}
43 5 {'act_prob': 0.08424871599798667}
43 47 {'act_prob': 0.5533966317847301}
43 13 {'act_prob': 0.6000078672258529}
43 46 {'act_prob': 0.6075930989155233}
43 15 {'act_prob': 0.7789696525132599}
44 16 {'act_prob': 0.6904760750146538}
44 37 {'act_prob': 0.847892104439959}
44 6 {'act_prob': 0.6584053700851439}
44 24 {'act_prob': 0.3016493335771986}
44 11 {'act_prob': 0.5177491277972375}
44 12 {'act_prob': 0.5095225661147126}
44 46 {'act_prob': 0.7478436409812496}
45 16 {'act_prob': 0.2955420512420667}
45 25 {'act_prob': 0.05456913101525296}
45 43 {'act_prob': 0.8979125603569896}
45 48 {'act_prob': 0.9546715113471528}
47 2 {'act_prob': 0.49488771994326686}
47 27 {'act_prob': 0.11274366260380853}
47 20 {'act_prob': 0.49958254127265755}
47 39 {'act_prob': 0.5939297681377231}
48 32 {'act_prob': 0.5282865009361842}
48 23 {'act_prob': 0.9776969478433356}
49 25 {'act_prob': 0.9868825328431889}
49 36 {'act_prob': 0.9339244016742159}
49 23 {'act_prob': 0.13198288073270203}
